"시군구코드","연도","시군구명","대졸인구비율","대졸인구비율등급","여성종사자비율","여성종사자비율등급","20세미만인구성장률","20세미만인구성장률등급","투표율","투표율등급","재정자립도","재정자립도등급","경제활동인구대비종사자수","경제활동인구대비종사자수등급","1인당지역내총생산","1인당지역내총생산등급","특허출원건수","특허출원건수등급","1인당주민세","1인당주민세등급","1인당공원면적","1인당공원면적등급","도로밀도","도로밀도등급","1만인당공무원수","1만인당공무원수등급","건축허가면적증감률","건축허가면적증감률등급","주민등록인구전출입률","주민등록인구전출입률등급","폐기물재활용률","폐기물재활용률등급","1만인당사회복지시설수","1만인당사회복지시설수등급","1만인당문화체육시설수","1만인당문화체육시설수등급","1만인당축제건수","1만인당축제건수등급","비영리단체수","비영리단체수등급"
"47730","2015",경상북도 의성군,8.14,3,42.95,6,-17.18,10,71.55,6,14.79,4,0.31,4,22472.58,4,,,11.25,2,34.01,6,0.79,1,159.23,7,-38.32,1,,,50.45,5,101.57,7,55.87,7,0.18,4,,
"47830","2015",경상북도 고령군,8.72,4,29.19,5,-10.88,10,66.44,6,13.71,4,0.75,6,39782.39,6,,,27.47,5,20.33,5,2.52,4,160.04,7,-1.35,1,,,66.48,5,64.83,6,25.06,6,0.29,5,,
"47850","2015",경상북도 칠곡군,10.4,4,34.98,5,-5.99,10,57.44,5,23.18,5,0.55,6,32452.18,5,,,28.43,6,36.2,6,2.96,4,64.22,5,210.45,7,,,67.23,5,24.16,4,14.88,5,0.08,1,,
"47900","2015",경상북도 예천군,8.66,4,43.34,6,-9.5,10,75.21,6,11.25,3,0.27,4,23974.28,5,,,10.56,2,14.15,4,1.17,1,149.12,7,151.05,6,,,56.52,5,85.58,7,15.88,5,1.12,7,,
"47930","2015",경상북도 울진군,12.95,5,38.94,5,-7.61,10,72.52,6,15.79,4,0.39,5,47152.7,6,,,39.39,6,29.05,6,0.31,1,129.47,6,42.24,3,,,40.45,4,54.74,6,16.44,5,0.58,6,,
"48740","2015",경상남도 창녕군,9.66,4,35.23,5,-2.28,10,65.3,6,14.04,4,0.49,6,35460.46,6,,,25.84,5,54.78,7,1.62,2,80.69,6,-17.19,1,,,36.14,4,70.73,6,18.06,5,0.47,6,,
"48820","2015",경상남도 고성군,10.57,4,35.27,5,-6.39,10,65.82,6,14.65,4,0.44,5,46740.21,6,,,29.07,6,24.33,6,2.15,3,93.1,6,-26.62,1,,,52.37,5,65.61,6,15.68,5,0.36,6,,
"49110","2015",제주특별자치도 제주시,19.2,6,46.56,6,-2.58,10,62.74,5,35.93,6,0.47,6,25793.19,5,,,15.52,4,12,4,2.03,3,19.08,1,156.17,6,,,70.17,5,9.18,1,23.16,6,0.22,5,,
"11200","2015",서울특별시 성동구,30.27,6,40.29,5,-16.4,10,60.44,5,39.4,6,0.66,6,35363.43,6,,,30.7,6,4.98,1,14.59,7,43.7,4,68.05,5,,,70.31,5,6.7,1,13.75,5,0.27,5,,
"11320","2015",서울특별시 도봉구,22.75,6,49.79,6,-19.44,10,61.2,5,22.79,5,0.19,3,8019.69,1,,,7.82,1,6.39,1,8.86,6,34.13,3,-16.39,1,,,89.31,6,6.31,1,10.64,4,0.06,1,,
"11380","2015",서울특별시 은평구,24.87,6,53.44,6,-8.98,10,58.66,5,22.02,5,0.18,2,7892.49,1,,,6.54,1,7.06,1,4.83,6,26.88,2,304.66,7,,,82.71,6,4.82,1,10.36,4,0.06,1,,
"11560","2015",서울특별시 영등포구,34.02,6,40.92,5,-18.4,10,61.38,5,46.26,6,1.24,7,73187.33,7,,,125.82,7,2.22,1,14.67,7,36.42,3,-46.76,1,,,87.66,6,7.61,1,20.9,6,0.13,3,,
"11590","2015",서울특별시 동작구,34.41,7,48.67,6,-11.87,10,63.41,6,28.74,6,0.28,4,12941.28,2,,,16.43,4,11.3,4,23.94,7,31.71,3,52.12,4,,,91.78,6,4.99,1,10.66,4,0.02,1,,
"11620","2015",서울특별시 관악구,30.49,6,48.23,6,-18.95,10,60.22,5,25.27,5,0.23,3,10513.28,1,,,9.62,2,1.76,1,12.2,7,27.16,2,-41.54,1,,,87.11,6,3.95,1,10.41,4,0.08,1,,
"26710","2015",부산광역시 기장군,20.01,6,37.49,5,61.28,8,61.53,5,35.26,6,0.48,6,34213.87,6,,,29.47,6,132.1,7,2.73,4,43.09,4,67.86,5,,,90.45,6,21.61,4,22.78,6,0.2,4,,
"27710","2015",대구광역시 달성군,14.86,5,32.35,5,-6.45,10,58.46,5,36.26,6,0.53,6,36499.17,6,,,38.9,6,30.56,6,1.3,1,42.58,4,240.1,7,,,85.24,6,17.81,3,17.49,5,0.05,1,,
"47830","2005",경상북도 고령군,4.48,2,30.03,5,-27.81,10,68.47,6,15.9,4,0.46,6,695014,1,45,1,61.24,4,14.84,4,0.55,1,198.41,7,-8.83,1,-0.56,10,93.95,6,1.62,7,11.65,5,0.32,5,7,1
"47900","2005",경상북도 예천군,4.94,3,39.5,6,-33.94,10,74.3,6,13.2,3,0.19,4,689385,1,13,1,28.4,1,10.19,3,0.6,1,182.39,7,142.18,6,-1.76,10,98.42,6,0.65,6,10.42,5,0.22,4,9,3
"47930","2000",경상북도 울진군,5.35,5,36.77,5,-19.39,10,76.13,6,21.7,4,0.23,5,984728,3,,,87.17,6,54.07,7,0.42,1,96.48,6,-74.8,10,-1.72,10,91.49,6,0.33,6,12.16,5,0.5,7,,
"48160","2000",경상남도 마산시,8.42,6,47.53,6,,,62.94,5,50,6,0.29,5,4060896,6,,,49.14,5,18.77,5,1.86,4,38.06,4,-67.15,10,-1.12,10,68.55,6,0.25,5,9.21,4,0.09,3,,
"48160","2005",경상남도 마산시,11.87,6,46.72,6,,,59.6,5,41.8,6,0.25,5,5068157,6,194,1,63.04,4,19.71,5,1.9,3,38.08,3,-18.5,1,-0.87,10,67.59,5,0.47,5,8.39,5,0.12,1,47,7
"48190","2000",경상남도 진해시,8.23,6,39.66,6,,,73,6,37.3,6,0.23,5,1490621,4,,,28.08,3,53.68,7,3.55,6,48.05,5,120.82,8,-0.49,10,86.59,6,0.16,4,11.44,5,0.24,6,,
"48220","2000",경상남도 통영시,4.48,4,44.53,6,-18.45,10,67.6,6,19.6,4,0.23,5,1236951,4,,,27.21,3,37.81,6,1.75,4,67.99,5,-49.86,10,-2.24,10,48.17,5,0.24,5,11.22,5,0.4,6,,
"48240","2005",경상남도 사천시,9.49,5,39.01,5,-14.97,10,64.23,6,21.1,5,0.31,5,2077652,4,59,1,75.86,5,20.1,5,1.7,3,79.27,5,70.25,5,-1.48,10,65.98,5,0.37,5,11.79,6,0.37,6,13,4
"48330","2000",경상남도 양산시,7.74,5,33.2,5,12.86,9,61.9,5,61.5,6,0.48,6,3078915,6,,,71.58,6,29.23,6,1.58,3,33.34,3,120.33,8,3.8,8,67.74,6,0.31,6,9.64,4,0,1,,
"48730","2000",경상남도 함안군,4.08,4,28.91,5,-11.96,10,68.7,6,20.4,4,0.4,6,1124383,4,,,37.64,4,13.81,4,1.01,1,84.59,6,-26.26,10,-1.92,10,73.33,6,0,1,8.85,4,0.51,7,,
"48730","2005",경상남도 함안군,5.87,4,28.44,5,-16.87,10,67.83,6,17.5,4,0.52,6,1614085,3,45,1,89.22,5,16.54,4,1.06,1,105.45,6,50.4,3,-1.17,10,76.58,6,0.18,2,11.37,5,0.73,7,8,2
"48740","2005",경상남도 창녕군,4.8,3,40.18,6,-24.69,10,68.47,6,18,4,0.28,5,1079959,1,43,1,40.8,2,49.25,6,0.91,1,117.5,6,17.44,1,-1.81,10,82.47,6,0.35,4,12.5,6,0.87,7,7,1
"48820","2000",경상남도 고성군,3.93,3,37.97,5,-19.03,10,72.55,6,14.6,3,0.26,5,1081553,3,,,54.53,5,24.6,5,0.91,1,103.93,6,-83.12,10,-2.31,10,66.06,6,0.9,7,7.88,4,0.54,7,,
"48820","2005",경상남도 고성군,5.47,3,38.09,5,-25.53,10,69,6,16.4,4,0.33,5,1382375,3,9,1,87.88,5,26.83,6,1.08,1,132.89,6,64.96,4,-1.8,10,57.45,5,1.41,7,9.09,5,0.61,6,7,1
"48820","2010",경상남도 고성군,7.2,4,33.36,5,-5.02,10,63.4,6,14.9,4,0.41,5,1233102,1,36,1,10.12,1,19.34,5,0.97,1,88.2,6,105.18,6,-0.36,10,78.7,6,2.32,6,8.32,3,0.58,6,16,3
"48840","2005",경상남도 남해군,4.42,2,43.89,6,-24.41,10,75.6,6,16.6,4,0.22,4,545810,1,9,1,22.01,1,16.33,4,0.9,1,117.97,6,-7.09,1,-1.93,10,73.59,5,0.64,6,12.18,6,0.43,6,5,1
"48840","2010",경상남도 남해군,6.21,3,45.64,6,-15.73,10,71.47,6,11.5,3,0.28,5,650494,1,22,1,7.26,1,22.77,5,0.91,1,86.3,6,51.12,4,-1.92,10,84.55,6,1.82,6,8.65,4,0.46,5,9,1
"48880","2000",경상남도 거창군,4.21,4,40.58,6,-15.65,10,75.5,6,14.4,3,0.19,4,612972,1,,,17.92,1,33.62,6,0.61,1,85.96,6,50.91,8,-1.86,10,66.2,6,0,1,9.7,4,0.3,6,,
"48890","2005",경상남도 합천군,5.17,3,39.74,6,-26.89,10,73.53,6,12.6,3,0.22,4,832374,1,17,1,31.54,1,13,4,0.61,1,156.68,6,-37.18,1,1.49,8,90.99,6,0.84,6,7.95,5,0.84,7,6,1
"49110","2010",제주특별자치도 제주시,15.14,6,46.15,6,16.08,9,58.9,6,26.1,5,0.42,6,,0,440,5,6,1,29.89,6,2.24,1,36.54,3,46.76,3,0.19,8,57.59,5,1.47,5,18.37,6,0.37,5,210,7
"28720","2015",인천광역시 옹진군,13.62,5,30.78,5,10.85,9,71.8,6,20.2,5,0.31,4,20493.94,4,,,33.63,6,0,1,0.02,1,310.06,7,23.41,1,,,96.43,6,43.44,6,33.67,6,0,1,,
"11110","2020",서울특별시 종로구,38.31,6,,,-9.07,10,67.85,6,53.66,7,,,,,1895,7,307.81,7,8.15,4,,,,,,,-1.09,10,,,,,,,0.43,5,551,7
"11140","2020",서울특별시 중구,34.73,6,,,-8.32,10,65.16,5,67.57,7,,,,,1923,7,583.96,7,12.91,5,,,,,,,-0.76,10,,,,,,,0.09,1,248,7
"11320","2020",서울특별시 도봉구,23.41,6,,,-8.32,10,65.77,5,24.49,5,,,,,274,2,9.23,1,2.93,1,,,,,,,-2.29,10,,,,,,,0.16,1,52,5
"11590","2020",서울특별시 동작구,37.44,6,,,-6.62,10,69.37,6,31.99,6,,,,,1007,6,19.24,4,11.86,5,,,,,,,-1.32,10,,,,,,,0.05,1,112,6
"26110","2020",부산광역시 중구,19.62,5,,,-10.66,10,60.4,5,26.31,6,,,,,47,1,101.11,7,0.1,1,,,,,,,-0.24,10,,,,,,,1.27,7,50,5
"26350","2020",부산광역시 해운대구,31.13,6,,,-4.76,10,64.45,5,31.56,6,,,,,805,6,24.75,4,0.39,1,,,,,,,-0.91,10,,,,,,,0.1,1,61,5
"26470","2020",부산광역시 연제구,26.87,6,,,-3.04,10,66.83,6,21.32,5,,,,,227,1,23.36,4,0.23,1,,,,,,,0.01,10,,,,,,,0.05,1,82,6
"26500","2020",부산광역시 수영구,30.24,6,,,-2.62,10,63.94,5,26.19,6,,,,,195,1,18.72,3,0.27,1,,,,,,,0.67,8,,,,,,,0.06,1,46,5
"27230","2020",대구광역시 북구,20.31,6,,,-4.66,10,64.32,5,21.49,5,,,,,1174,6,7.21,1,4.04,1,,,,,,,0.58,8,,,,,,,0.05,1,52,5
"28170","2020",인천광역시 미추홀구,15.02,5,,,-6.77,10,59,5,18.52,5,,,,,522,4,17.07,3,2.67,1,,,,,,,-1.04,10,,,,,,,0.03,1,143,7
"28720","2020",인천광역시 옹진군,20.23,6,,,-4.53,10,72.99,6,11.81,3,,,,,8,1,45.66,6,,0,,,,,,,0,10,,,,,,,0,1,1,1
"29110","2020",광주광역시 동구,30.83,6,,,-2.32,10,68.01,6,14.65,4,,,,,244,1,48.75,6,3.21,1,,,,,,,4.47,8,,,,,,,0.1,1,169,7
"36110","2020",세종특별자치시 세종시,34.59,6,,,4.02,10,68.61,6,64.83,7,,,,,874,6,28.66,5,64.26,7,,,,,,,3.66,8,,,,,,,0.06,1,33,4
"41210","2020",경기도 광명시,25.22,6,,,-7.65,10,68.36,6,39.47,6,,,,,568,5,25.61,5,7.86,4,,,,,,,-6.13,10,,,,,,,0.03,1,41,4
"41280","2020",경기도 고양시,30.87,6,,,-1.91,10,66.37,5,38.28,6,,,,,2105,7,18.67,3,7.52,4,,,,,,,1.14,8,,,,,,,0.03,1,236,7
"41450","2020",경기도 하남시,30.33,6,,,3.76,10,65.93,5,46.62,6,,,,,623,5,13.97,2,11.25,5,,,,,,,6.85,8,,,,,,,0.04,1,52,5
"41570","2020",경기도 김포시,26.55,6,,,5.51,9,64.42,5,42.03,6,,,,,1624,7,23.89,4,13.28,5,,,,,,,7.42,8,,,,,,,0.07,1,43,4
"41630","2020",경기도 양주시,15.19,5,,,1.53,10,61.32,5,30.13,6,,,,,438,4,22.01,4,16.18,6,,,,,,,3.55,8,,,,,,,0.04,1,38,4
"42110","2020",강원도 춘천시,24.06,6,,,-4.47,10,66.63,5,22.2,5,,,,,887,6,21.81,4,13.79,5,,,,,,,0.59,8,,,,,,,0.36,5,107,6
"42800","2020",강원도 양구군,17.54,5,,,-6.31,10,69.97,6,15.44,4,,,,,6,1,9.09,1,31.17,7,,,,,,,-2.08,10,,,,,,,1.91,7,2,1
"43730","2020",충청북도 옥천군,11.84,4,,,-3.74,10,68.57,6,16.8,5,,,,,91,1,25.63,5,11.35,5,,,,,,,-0.15,10,,,,,,,1.04,7,16,1
"44710","2020",충청남도 금산군,11.31,4,,,-5,10,63.94,5,21.48,5,,,,,188,1,43.17,6,6.03,3,,,,,,,-0.71,10,,,,,,,0.79,6,23,2
"44810","2020",충청남도 예산군,13.58,5,,,-4.69,10,63.34,5,14.91,4,,,,,117,1,33.34,5,14.48,5,,,,,,,-0.57,10,,,,,,,0.67,6,23,2
"45210","2020",전라북도 김제시,13.06,4,,,-2.92,10,68.72,6,12.92,4,,,,,159,1,31,5,18.07,6,,,,,,,-0.78,10,,,,,,,0.52,6,23,2
"45740","2020",전라북도 장수군,13.45,5,,,-11.11,10,76.2,6,16.17,4,,,,,52,1,14.17,2,34.27,7,,,,,,,-0.82,10,,,,,,,1.47,7,21,1
"47150","2020",경상북도 김천시,17.62,5,,,-3.33,10,68.25,6,25.48,6,,,,,349,3,40.45,6,20.23,6,,,,,,,-0.14,10,,,,,,,0.15,1,32,3
"47210","2020",경상북도 영주시,13.93,5,,,-5.9,10,69.43,6,18.72,5,,,,,73,1,26.12,5,16.26,6,,,,,,,-1.23,10,,,,,,,0.49,5,30,3
"48870","2020",경상남도 함양군,14.94,5,,,-5.22,10,71.6,6,20.01,5,,,,,25,1,15.75,3,25.76,6,,,,,,,-0.27,10,,,,,,,0.55,6,11,1
"49110","2020",제주특별자치도 제주시,23,6,,,-2.41,10,64.22,5,40.11,6,,,,,788,6,21.84,4,14.86,6,,,,,,,0.51,8,,,,,,,0.36,5,322,7
"11530","2016",서울특별시 구로구,,,42.11,6,-3.09,10,,,26.61,5,0.62,6,28654.96,5,1651,7,33.36,5,2.57,1,32.02,7,29.2,2,53.72,6,-1.72,10,85.52,6,6.32,1,15.36,5,0.01,1,50,5
"29110","2016",광주광역시 동구,,,55.26,6,-6.18,10,,,14.69,4,0.76,6,30380.82,5,344,3,42,6,3.38,1,2.21,3,47.29,4,-14.4,1,-2.93,10,105.71,6,4.01,1,31.96,6,0.03,5,149,7
"30170","2016",대전광역시 서구,,,50.64,6,-3.22,10,,,24.02,5,0.39,5,18212.62,4,788,6,19.42,4,13.38,4,3,4,14.02,1,-28.49,10,-0.44,10,60.41,5,5.89,1,16.68,5,0,1,166,7
"41280","2016",경기도 고양시,,,46.65,6,-2.92,10,,,50.19,6,0.34,5,18630.59,4,1828,7,14.05,3,9.5,3,7.73,6,26.62,2,-45.5,10,0.79,7,76.43,5,4.75,1,15.75,5,0,1,194,7
"41360","2016",경기도 남양주시,,,44.32,6,-1.01,10,,,40.35,6,0.27,4,12998.38,2,923,6,10.48,1,10.68,3,3.6,5,27.71,2,87.6,7,0.9,7,86.2,6,4.89,1,15.85,5,,0,81,6
"41410","2016",경기도 군포시,,,43.36,6,-3.71,10,,,46.22,6,0.42,5,21932.78,4,1255,6,22.86,5,9.67,3,10.63,7,28.46,2,-23.85,1,-1.66,10,77.26,5,18.74,3,11.37,4,0.01,1,56,6
"41610","2016",경기도 광주시,,,34.73,5,0.69,10,,,51.56,6,0.49,6,23033.78,5,878,6,19.08,4,9.29,3,2.37,4,33.38,3,-37.95,10,4.01,7,88.28,6,6.12,1,16.72,5,0.01,1,39,5
"42760","2016",강원도 평창군,,,41.28,5,-5.52,10,,,12.78,3,0.42,5,39212.2,6,41,1,28.02,5,33.59,6,0.42,1,124.78,6,32.78,6,0.06,6,97.24,6,47.59,6,30.3,6,0.04,5,3,1
"42790","2016",강원도 화천군,,,40.45,5,-3.29,10,,,17.25,4,0.22,3,46137.37,6,15,1,8.81,1,32.51,6,0.27,1,155.92,7,11.99,3,-2.98,10,82.17,6,34.67,5,33.45,6,0.04,5,3,1
"43770","2016",충청북도 음성군,,,30.38,5,-1.78,10,,,27.49,6,0.89,6,67946.92,6,404,4,69.7,7,21.45,5,1.85,3,53.71,5,-1.71,1,1.42,7,79.79,6,44.22,6,31.48,6,0.02,4,18,2
"44760","2016",충청남도 부여군,,,43.23,6,-4.82,10,,,11.09,3,0.33,5,26329.99,5,85,1,17.56,4,10.98,3,0.31,1,115.48,6,-36.87,10,-0.6,10,82.83,6,73.27,6,26.33,6,0.04,6,9,1
"46720","2016",전라남도 곡성군,,,34.91,5,0.73,10,,,12.7,3,0.47,5,30161.81,5,25,1,35.89,6,22.26,6,0.63,1,195.35,7,33.77,6,-0.19,10,45.56,4,130.59,7,25.13,6,0.03,5,10,1
"46820","2016",전라남도 해남군,,,44.92,6,-3.36,10,,,12.12,3,0.37,5,24593.55,5,43,1,14.14,3,10.72,3,0.37,1,111.21,6,102.19,7,-1.33,10,21.94,1,97.53,7,15.58,5,,0,9,1
"46830","2016",전라남도 영암군,,,21.93,4,-5.16,10,,,13.73,4,0.87,6,66090.93,6,95,1,84.61,7,45.52,7,1.43,1,113.21,6,7.77,1,-1.94,10,54.64,5,91.74,7,27.21,6,0.01,1,13,1
"46880","2016",전라남도 장성군,,,34.34,5,-2.53,10,,,21.09,5,0.5,6,36191.48,6,125,1,24.23,5,9.99,3,1.7,2,142.13,6,86.46,7,-0.41,10,31.81,3,94.77,7,36.36,6,0.05,6,8,1
"47170","2016",경상북도 안동시,,,48.09,6,-2.77,10,,,15.14,4,0.34,5,26545.27,5,242,2,17.2,4,40.99,6,0.87,1,78.43,6,7.98,1,-0.21,10,45.73,4,34.13,5,18.18,5,0.01,1,77,6
"47210","2016",경상북도 영주시,,,42.63,6,-4.24,10,,,23.09,5,0.36,5,27366.98,5,68,1,21.27,4,18.49,5,1.2,1,88.02,6,89.67,7,-0.14,10,83.42,6,35.61,5,15.3,5,0.04,5,27,4
