"시군구코드","연도","시군구명","노령화지수(인구총조사)","노령화지수(인구총조사)등급","인구순이동률","인구순이동률등급","인구변화율(인구총조사)","인구변화율(인구총조사)등급","평균교육년수","평균교육년수등급","독거노인가구비율","독거노인가구비율등급","기초생활수급자(천인당)","기초생활수급자(천인당)등급","소년소녀가장(천인당)","소년소녀가장(천인당)등급","노령화지수(주민등록인구통계)","노령화지수(주민등록인구통계)등급","인구변화율(주민등록인구통계)","인구변화율(주민등록인구통계)등급","고령인구수(인구총조사)","고령인구수(인구총조사)등급","고령인구수(주민등록인구통계)","고령인구수(주민등록인구통계)등급","노년부양비(인구총조사)","노년부양비(인구총조사)등급","노년부양비(주민등록인구통계)","노년부양비(주민등록인구통계)등급","세입자가구비율","세입자가구비율등급","경제활동인구(인구총조사)","경제활동인구(인구총조사)등급","경제활동인구(주민등록인구통계)","경제활동인구(주민등록인구통계)등급","종사자수(천명당)","종사자수(천명당)등급","사업체당종사자수","사업체당종사자수등급","제조업종사자비율","제조업종사자비율등급","고차산업종사자비율","고차산업종사자비율등급","재정자립도","재정자립도등급","지방세액(1인당)","지방세액(1인당)등급","지가변동률(주거)","지가변동률(주거)등급","지가변동률(상업)","지가변동률(상업)등급","의료보험료","의료보험료등급","도소매업종사자수(천명당)","도소매업종사자수(천명당)등급","총사업체수증감율","총사업체수증감율등급","총종사자수증감율","총종사자수증감율등급","도소매업체증감율","도소매업체증감율등급","제조업체증감율","제조업체증감율등급","주요산업별종사자수","주요산업별종사자수등급","총사업체수","총사업체수등급","노후주택비율","노후주택비율등급","신규주택비율","신규주택비율등급","공가율","공가율등급","부동산공시지가","부동산공시지가등급","노후건축물비율","노후건축물비율등급","소형주택비율","소형주택비율등급","주거면적(1인당)","주거면적(1인당)등급","주택보급율","주택보급율등급","접도율","접도율등급"
"41410","2015",경기도 군포시,62.76,2,-1.14,10,-0.36,1,12.91,6,4.22,3,18.89,4,,,62.57,2,-0.31,1,27100,5,27501,5,13.1,3,12.73,3,41.4,6,206807,6,216067,6,324.55,5,6.3,6,28.07,6,3.25,4,45.7,6,931.98,5,0.1,2,-0.09,1,39476436.51,6,37.81,4,0.06,1,-0.22,1,-0.91,1,4.08,6,26194,6,14815,5,57.93,6,6.82,5,1.83,1,10.47,4,,,77.17,6,23.7,5,109.45,5,50.29,5
"42230","2015",강원도 삼척시,189.79,6,-1.86,10,1.97,4,10.21,5,11.93,6,49.34,6,,,193.33,6,-2.04,10,14003,3,14527,3,29.54,6,29.77,6,28.1,5,47403,1,48798,1,375.91,5,4.42,5,5.48,1,3.73,5,18.01,5,889.36,5,0.4,6,0.22,5,7726862.04,1,45.94,5,1.45,5,-3.56,1,-0.07,1,-2.53,1,1786,1,6018,2,56.35,6,6.07,4,16.58,6,11.89,5,,,80.16,6,29.6,6,161.41,6,74.63,6
"42780","2015",강원도 철원군,141.56,5,2.38,7,4.46,6,10.52,5,9.03,5,38.96,6,,,146.65,5,2.54,7,8608,1,9060,1,28.21,5,27,5,18.96,4,30512,1,33561,1,247.61,4,3.52,5,9.56,3,3.46,4,12.12,3,638,4,0.16,4,0.07,1,5563447.68,1,37.15,4,-0.26,1,1.68,2,3.11,6,-0.74,1,945,1,3436,1,55.37,6,2.3,1,2.3,1,22.11,6,,,72.21,5,28.2,5,130.61,5,81.72,6
"42800","2005",강원도 양구군,81.76,5,-1.18,10,-8.06,10,9.36,5,8.24,5,75.09,6,0.65,7,77.21,5,-0.98,10,3070,1,3089,1,24.44,6,21.47,6,31.03,5,12560,1,14390,1,222.77,5,3.05,5,7.71,2,4.2,5,19.6,4,359.2,4,0,1,0,1,,,34.59,5,2.08,8,1.38,5,-5.37,10,20.75,7,991,1,1570,1,45.29,6,12.4,4,13.93,6,58,6,,,69.56,6,25.79,6,136.07,6,44.4,5
"42820","2005",강원도 고성군,120.12,6,-1.17,10,-9.58,10,8.94,5,10.95,6,53.78,6,0.13,4,112.69,6,-1.23,10,5289,1,5222,1,27.32,6,23.62,6,24.51,5,19357,1,22108,1,260.73,5,3.27,5,8.82,3,4.94,5,17.5,4,613.43,5,0,1,0,1,,,31.1,4,-1.39,10,-5.13,10,-4.79,10,-24.24,10,2500,1,2550,1,50.94,6,11.23,4,13.87,6,60.18,6,,,73.13,6,27.77,6,141.73,6,57.99,6
"43110","2005",충청북도 청주시,30.61,1,0.38,10,9.56,8,11.61,6,2.8,1,26.54,4,0.37,6,29.65,2,1.07,8,41574,7,40915,7,8.97,2,9.05,3,47.34,6,463221,7,452020,7,329.66,6,5.06,6,24.59,6,5.86,6,55.1,6,543.83,5,0.06,1,0.05,1,,,50.8,6,0.66,8,2.4,6,-2.65,10,7.74,7,51143,7,41079,7,28.18,5,18.39,5,4.16,4,11.03,1,,,61.97,5,22.81,5,102.84,5,51.81,5
"43760","2005",충청북도 괴산군,236.33,7,-1.88,10,-15.87,10,7.17,5,16.02,6,76.25,6,0.16,5,209.66,7,-2.5,10,9744,4,9290,4,53.13,7,37.35,6,12.24,2,18341,1,24874,1,222.2,5,3.97,5,30.11,6,4.16,5,13,3,421.31,4,0,1,0,1,,,24.51,4,3.74,8,4.48,7,-3.51,10,5.88,7,2582,1,2162,1,45.75,6,11.82,4,12.96,6,14.79,1,,,73.78,6,31.07,6,148.2,6,42.93,5
"44200","2005",충청남도 아산시,58.82,4,1.17,8,15.3,8,10.48,6,5.45,4,39.37,5,0.05,1,56.42,4,1.74,8,21879,6,22065,6,14.81,4,15.4,5,45.03,6,147774,6,143256,5,395,6,7.6,6,56.59,7,2.47,3,39.9,6,1003.18,6,0.83,7,0.22,6,,,29.35,4,2.78,8,9.61,7,0.34,10,10,7,45697,7,10628,5,24.93,4,18.75,5,11.74,6,110.89,7,,,72.42,6,24.13,5,140.92,6,57.24,6
"44760","2005",충청남도 부여군,159.92,6,-1.82,10,-12.22,10,7.62,5,13.61,6,59.76,6,0.11,4,144.63,6,-2.2,10,18052,5,17035,5,41.15,6,32.38,6,14.2,3,43867,1,52617,2,195.82,4,3.65,5,21.57,6,4.57,5,12.4,3,400.58,4,0.09,2,0,1,,,29.52,4,-4.79,10,-7.2,10,-5.56,10,-4.41,10,3440,1,4372,2,44.4,6,16.33,5,10.03,6,35.73,5,,,67.47,6,29.09,6,137.88,6,59.57,6
"44790","2005",충청남도 청양군,201.88,7,-1.37,10,-18.87,10,7.04,5,14.8,6,46.79,6,0.14,5,182.86,7,-1.98,10,8933,3,8479,3,50,7,38.89,7,14.9,3,17867,1,21805,1,223.22,5,3.66,5,25.2,6,4.37,5,11.6,2,376.09,4,1.12,7,0,1,,,30.87,4,-2.87,10,2.53,6,-4.65,10,-2.4,1,1964,1,2130,1,46.44,6,14.71,5,9.75,6,33.79,5,,,65.19,5,31.74,6,142.57,6,54.3,6
"45730","2005",전라북도 무주군,188.59,7,-0.82,10,-18.46,10,7.17,5,16.75,6,102.33,7,1.78,7,166.71,6,-1.17,10,6099,1,5990,1,47,7,36.76,6,14.44,3,12977,1,16293,1,237.87,5,3.43,5,5.82,1,8.14,6,15.4,4,488.07,5,0.39,6,0.2,6,,,33,5,-6.8,10,-13.05,10,-2.29,10,-2.86,1,1572,1,1795,1,43.4,6,18.94,5,11.34,6,53.27,6,,,71.68,6,31.07,6,147.39,6,33.49,4
"46130","2005",전라남도 여수시,53.3,4,-1.58,10,-8.32,10,10.08,6,6.61,5,48.11,6,0.1,4,51.15,4,-1.28,10,30591,6,30374,6,16.15,5,14.35,5,39.57,6,189432,6,211629,6,265.16,5,4.26,5,21.68,6,5.83,6,33,6,608.97,5,0.07,1,0.08,3,,,41.81,5,-0.07,10,3.48,7,-1.39,10,3.29,6,17323,5,18741,6,39.02,6,15.15,5,8.89,6,6.82,1,,,70.6,6,23.14,5,122.79,6,38.79,5
"46150","2005",전라남도 순천시,45.72,3,-0.11,10,-1.43,10,10.58,6,6.75,5,42.34,5,0.19,5,44.18,4,0.32,9,27112,6,26744,6,15.48,5,14.56,5,40.85,6,175101,6,183653,6,235.05,5,4.14,5,8.03,2,8.51,6,26.4,5,431.79,4,0.06,1,-0.08,1,,,49.94,6,1.11,8,9.32,7,-2.55,10,2.39,5,13530,5,15377,6,31.56,5,16.93,5,7.27,5,7.61,1,,,65.46,6,23.14,5,122.57,6,41.88,5
"46710","2005",전라남도 담양군,196.99,7,-0.13,10,-20.19,10,7.49,5,18.27,7,83.11,6,0.69,7,158.93,6,-0.49,10,11120,4,10235,4,41.79,6,30.38,6,13.43,2,26611,1,33689,1,262.79,5,4.64,6,30.16,6,2.55,3,12.2,3,410.02,4,0.23,5,-0.07,1,,,29.45,4,-5.5,10,4.44,7,-4.14,10,-11.58,10,3992,1,2851,1,58.36,6,11.19,4,11.43,6,35.89,5,,,74.48,6,27.44,6,143.89,6,58.38,6
"46810","2005",전라남도 강진군,196.29,7,-1.63,10,-16.81,10,7.42,5,20.69,7,78.72,6,0.02,1,168.65,6,-1.96,10,10676,4,10131,4,52.24,7,38.15,6,12.04,2,20438,1,26558,1,204.42,5,3.18,5,11.97,4,4.75,5,8.3,1,274.81,3,0.1,2,-0.01,1,,,38.25,5,-6.56,10,-0.77,1,-8.29,10,-7.1,10,1633,1,2747,1,48.81,6,12.45,4,8.34,6,21.03,3,,,79.56,6,29.75,6,151.3,6,58.73,6
"46820","2005",전라남도 해남군,157.27,6,-1.41,10,-17.32,10,7.65,5,17.49,7,74.92,6,0.36,6,139.01,6,-1.71,10,18377,5,17949,5,41.84,6,32.41,6,13.86,3,43920,1,55377,2,188.97,4,3.22,5,14.38,5,6,6,10,1,313.73,3,0.08,2,0.08,3,,,36.28,5,-2.41,10,-1.92,10,-5.25,10,-2.85,1,3129,1,5062,2,60.06,6,12.57,4,7.34,5,30.7,4,,,75.9,6,29.09,6,142.54,6,57.18,6
"46910","2005",전라남도 신안군,275.58,7,-1.86,10,-16.95,10,6.89,5,19.75,7,90.22,6,0.88,7,227.17,7,-2.4,10,11321,4,11420,4,49.22,7,38.06,6,7.44,1,23000,1,30004,1,153.5,4,2.64,4,9.51,3,3.81,5,9.6,1,246.57,2,0,1,0,1,,,17.8,2,-4.46,10,1.29,5,-11.97,10,-13.97,10,1998,1,2700,1,69.94,6,8.22,3,9.52,6,64.41,6,,,78.79,6,31.07,6,160.48,6,45.79,5
"48330","2010",경상남도 양산시,48.01,2,2.54,8,16.28,7,11.52,6,5.13,3,25.93,4,0.01,1,47.55,2,3.93,7,109881,7,22794,5,11.45,3,12.03,4,38.61,6,959763,7,189508,6,364.78,6,6.02,6,44.08,7,3.71,5,38.1,6,1082.14,6,0.09,6,0.02,4,29209409.51,6,39.21,5,2.58,6,7.26,6,0.18,1,1.81,7,41844,7,15776,6,9.5,1,25.21,7,6.24,5,24.68,6,,,83.67,6,24.7,5,122.76,5,41.12,5
"48870","2010",경상남도 함양군,241.76,6,1,8,2.07,7,7.93,5,22.41,7,55.59,6,0,1,225.24,6,1.41,6,11706,3,11323,3,55.27,6,45.57,6,12.6,2,21181,1,24847,1,280.26,5,4.05,5,18.15,5,3.63,5,10.4,2,1074.25,6,0.11,6,0.08,7,3412062.58,1,40.49,5,0.49,1,-5.34,10,0.42,1,2.69,7,2096,1,2848,1,44.68,6,11.17,6,10.62,6,14.51,5,,,73.87,6,31,6,162.3,6,53.61,6
"11170","2005",서울특별시 용산구,68.04,5,-0.19,10,-5.95,10,12.29,6,4.22,3,15.25,2,0.05,1,65.76,5,0.07,10,21609,6,22959,6,13.7,4,13.32,5,57.64,6,157741,6,172389,6,472.07,6,5.7,6,10.61,3,6.44,6,55.3,6,1288.67,6,0.38,6,0.48,7,,,134.76,7,-4.19,10,-0.79,1,-6.31,10,-1.33,1,31030,6,19070,6,44.56,6,22.03,6,10.48,6,81.46,6,,,45.13,5,26.78,6,98.29,5,70.58,6
"11260","2005",서울특별시 중랑구,41.68,3,-1.97,10,-6.15,10,11.4,6,3.07,2,22.62,3,0.05,1,40.5,3,-1.49,10,29409,6,29366,6,9.41,3,9.02,3,54.84,6,312409,7,325491,7,162.34,4,3.46,5,19.3,5,5.28,5,31.1,6,346.69,4,0.42,6,0.21,6,,,31.26,4,-2.94,10,-3.44,10,-2.39,10,-1.3,1,13389,5,20081,6,25.14,4,19.08,5,2.35,1,44.45,5,,,48.28,5,19.17,5,72.28,4,70.86,6
"11680","2005",서울특별시 강남구,39.55,3,1.54,8,-2.51,10,14.1,6,2.08,1,15.56,2,0.01,1,38.28,3,1.77,8,29041,6,31592,6,7.16,1,7.4,2,60.41,6,405643,7,426785,7,997.57,7,10.53,7,9.57,3,11.22,7,89.9,7,2684.79,7,0.1,3,0.67,7,,,184.92,7,4.36,8,9.75,7,-1.09,10,12.81,7,142992,7,51257,7,47.73,6,20.47,6,2.93,2,84.01,6,,,49.14,5,28.43,6,103.52,5,47.67,5
"27230","2005",대구광역시 북구,30.97,1,0.33,10,14.9,8,11.46,6,3.17,2,30.7,5,0.03,1,30.73,2,1.05,8,30541,6,30726,6,9.26,3,9.2,3,43.59,6,329793,7,333838,7,259.54,5,3.93,5,27.73,6,3.89,5,31,6,413.39,4,0.32,6,0.29,6,,,57.98,6,2.78,8,5.42,7,1.71,10,4.7,6,33438,6,30717,7,21.46,4,26.83,6,2.47,1,11.53,1,,,59.18,5,21.49,5,94,5,51.8,5
"30110","2005",대전광역시 동구,58.33,4,-2.08,10,-5.95,10,10.64,6,4.71,4,53.8,6,0.04,1,54.99,4,-1.6,10,22316,6,21382,6,13.02,4,12.26,4,49.39,6,171349,6,174459,6,197.58,4,3.19,5,11.37,4,4.24,5,23.6,5,280.4,3,3.39,7,0.57,7,,,51.92,6,-5.28,10,-3.7,10,-7.37,10,-3.82,10,12186,4,14551,6,45.77,6,12.01,4,4.02,3,30.3,4,,,66.25,6,22.15,5,102.89,5,47.96,5
"30200","2005",대전광역시 유성구,23.01,1,7.09,8,37.22,8,13.03,6,1.95,1,18.18,2,0.15,5,23.63,1,8.5,8,11791,4,12617,5,7.45,1,8.15,3,49.42,6,158166,6,154750,6,321.81,6,6.58,6,9.02,3,4.55,5,44.1,6,882.43,6,0.35,6,0.31,6,,,40.86,5,-0.88,10,3.59,7,-2.18,10,-6.24,10,19611,6,10797,5,8.7,1,37,6,9.19,6,81.35,6,,,47.26,5,25.45,6,110.4,5,47.75,5
"31710","2005",울산광역시 울주군,41.45,3,-0.51,10,2.72,9,10.58,6,6.41,5,20.37,3,0.09,3,40.47,3,0,10,15845,5,15691,5,14.4,4,13.09,5,34.73,6,110070,5,119887,5,356.17,6,7,6,55.42,7,2.16,2,51.9,6,1038.91,6,0.36,6,0.06,2,,,25.52,4,4.4,8,4.1,7,2.5,9,12.8,7,34415,6,8867,5,19.82,4,17.25,5,9.09,6,48.46,6,,,68.46,6,23.47,5,121.19,6,47.2,5
"41130","2005",경기도 성남시,34.82,2,0.03,10,2.23,9,12.37,6,2.61,1,18.37,3,0.02,1,34.66,3,0.6,8,61730,7,64204,7,8.92,2,8.75,3,54.08,6,691998,7,733624,7,242.72,5,5.68,6,16.65,5,8.77,6,70.2,7,912.12,6,0.12,4,0.16,5,,,38.6,5,3.04,8,11.58,7,3.49,9,10.14,7,39730,7,42037,7,15.1,2,13.42,5,1.59,1,77.24,6,,,49.09,5,21.49,5,81,5,60.84,6
"41150","2005",경기도 의정부시,35.95,2,0.64,9,12.24,8,11.54,6,2.88,2,22.19,3,0.02,1,35.04,3,1.21,8,30123,6,29504,6,10.61,3,10.22,4,43.08,6,283785,6,288694,6,190.88,4,4.2,5,6.7,1,8.47,6,53.3,6,530.81,5,0.15,4,0.11,4,,,34.62,5,-3.18,10,2.02,6,-3.82,10,3.24,6,13931,5,18298,6,14.34,2,29.68,6,2.98,2,33.86,5,,,57.61,5,21.49,5,97.47,5,42.16,5
"41370","2005",경기도 오산시,20.95,1,5.39,8,29.05,8,11.6,6,1.8,1,15.36,2,0.1,4,20.44,1,7.02,8,6556,2,6544,2,6.98,1,7.17,2,50.83,6,93938,4,91289,4,253.54,5,4.91,6,30.82,6,4.77,5,51.9,6,825.85,6,0.13,4,0.15,5,,,37.26,5,4.49,8,3.93,7,1.25,10,2.63,5,10147,4,6709,4,17.03,3,41.97,7,4.2,4,116.22,7,,,64.06,5,21.16,5,107.69,5,48.85,5
"41590","2005",경기도 화성시,40.44,3,7.63,8,52.38,8,11.02,6,3.82,3,14.73,1,0.01,1,39.11,3,9.19,8,25232,6,25376,6,12.97,4,12.3,4,42.58,6,194493,6,206278,6,598.14,6,8.46,6,65.84,7,1.97,2,64,7,1471.45,7,0.49,7,0,1,,,41.28,5,14.13,8,14.36,7,14.62,8,19.44,7,116782,7,20958,6,16.09,3,49.15,7,8.25,6,183.02,7,,,52.67,5,25.45,6,122.88,6,56.86,6
"41820","2005",경기도 가평군,107.69,6,0.06,10,-4.92,10,9.21,5,9.43,6,75.06,6,0.24,6,99.57,6,0.03,10,8882,3,8812,3,27.82,6,23.69,6,30.39,5,31929,1,37199,1,287.42,5,3.45,5,7,1,3.85,5,21.9,5,1083.3,6,0.48,6,0.18,6,,,36.66,5,2.74,8,5.03,7,-2.5,10,13.28,7,4308,1,4574,2,36.09,5,15.2,5,17.35,7,83.17,6,,,63.71,5,27.44,6,138.1,6,40.98,5
"43730","2015",충청북도 옥천군,232.98,6,0.36,6,0.17,1,9.67,5,13.51,6,36.22,5,,,236.46,6,-0.12,1,12604,3,12932,3,39.64,6,38.03,6,13.59,3,31799,1,34003,1,356.04,5,4.97,5,32.08,6,3.08,4,15.32,4,724.67,4,0.41,6,0,1,5451215.18,1,40.65,5,-1.11,1,2.34,4,-4.93,10,4.26,6,5985,1,3752,1,56.65,6,5.36,4,13.18,6,18.72,6,,,73.1,5,29.6,6,142.85,6,68.69,6
"11215","2016",서울특별시 광진구,756.87,6,-1.42,10,-1.15,10,,,3.96,3,21,4,,,107.15,4,-0.88,10,40400,6,41292,6,14.9,4,14.89,4,,,285816,6,277386,6,325.85,5,5.37,6,6.36,2,6.19,6,32.28,6,895.83,5,0.24,5,0,1,380264575.02,6,54.22,5,1.57,5,3.39,6,0.35,6,-2.94,10,12705,4,22588,6,41.37,5,16.05,6,1.31,1,5.5,3,69.91,6,70.04,5,24.2,5,90.83,4,71.07,5
"11260","2016",서울특별시 중랑구,711.43,6,-1.04,10,-0.97,10,,,5.8,4,35.77,5,,,129.45,5,-0.7,10,54110,6,55842,6,18.92,4,17.9,4,,,302664,6,312026,6,216.34,4,4.19,5,16.76,5,4.64,5,23.26,5,644.63,4,0.23,5,0,1,317098333.62,6,38.08,4,2.3,6,2.07,5,-0.3,10,1.29,7,3355,1,21813,6,46.65,5,18.35,6,2.32,1,10.07,5,77.14,6,73.71,5,22.6,5,92.87,5,73.79,5
"11350","2016",서울특별시 노원구,587.62,5,-1.57,10,-1.35,10,,,6.23,4,42.44,6,,,98.14,4,-1.22,10,68346,7,70819,7,17.21,4,16.68,4,,,416239,7,424603,7,183.21,3,5.34,6,3.57,1,7.57,6,19.21,5,550.84,3,0.27,6,0.14,5,518648634.88,7,26.61,3,0.3,1,-0.06,1,-2.67,10,-4.22,10,20165,5,19704,6,64.24,6,3.35,1,2.88,1,5.33,3,67.69,6,88.91,6,22.3,5,122.14,5,64.65,5
"11470","2016",서울특별시 양천구,555.65,5,-1.89,10,-1.13,10,,,4.59,3,21.57,4,,,81.1,3,-1.4,10,50221,6,51957,6,15.26,4,14.36,4,,,347506,7,361718,7,229.96,4,5.12,5,4.4,1,5.42,6,30.65,6,885.12,5,0.2,5,0,1,564151507.56,7,35.92,4,-1.2,1,-1.49,1,-2.83,10,-0.94,10,5143,1,21443,6,46.53,5,9.51,5,3.29,1,10.14,5,70.51,6,77.2,6,23.9,5,106.85,5,77.99,5
"11680","2016",서울특별시 강남구,618.17,6,-2.4,10,-1.7,10,,,3.42,2,19.19,4,,,87.88,3,-1.63,10,58745,6,61822,7,15.13,4,14.21,4,,,407761,7,434943,7,1218.46,7,9.79,6,2.26,1,9.65,6,65.05,7,4709.82,7,0.32,6,0.27,6,1128313758.39,7,241.54,7,-1.87,10,-2.5,10,-1.91,10,-3.94,10,136982,7,69941,7,49.27,5,13.35,6,8.85,5,13.27,6,57.33,5,64.8,5,30.4,6,125.16,5,63.74,5
"26320","2016",부산광역시 북구,635.48,6,-0.41,10,1.42,7,,,7.06,5,50.93,6,,,105.53,4,-0.09,1,38137,6,38522,6,17.63,4,16.38,4,,,229235,6,235176,6,168.07,3,4.21,5,4.38,1,7.5,6,16.82,4,450.86,2,0.29,6,0.48,7,269988181.33,6,30.07,4,2.01,6,4.63,7,-2.64,10,0.29,4,9329,3,12960,5,48.56,5,14.19,6,4.51,3,18.82,6,75.14,6,82.05,6,25.9,5,120.61,5,65.28,5
"26350","2016",부산광역시 해운대구,565.71,5,-0.93,10,-0.24,10,,,6.64,5,35.5,5,,,105.94,4,-0.7,10,55608,6,56854,6,19.38,4,18.38,4,,,299493,6,309331,6,277.51,5,5.14,5,4.91,1,7.27,6,31.08,6,980.57,5,0.46,6,0.61,7,452464625.47,7,57.58,5,4.55,7,6.14,7,6.01,7,1.26,7,24175,6,24225,6,49.35,5,6.33,4,6.89,5,27.46,7,75.5,6,72.08,5,29.8,6,120.17,5,74.5,5
"28140","2016",인천광역시 동구,565.52,5,-2.27,10,-2.26,10,,,9.03,5,41.98,6,,,145.24,5,-2.15,10,12274,3,12639,3,26.25,5,25.44,5,,,48584,1,49673,1,436.22,6,4.48,5,32.72,6,2.52,3,22.5,5,806.22,4,0.2,5,0.29,6,52793707.57,1,95.18,6,-0.19,1,2.97,6,-0.15,1,-0.67,10,10665,4,7279,3,50.8,6,1.85,1,8.29,5,1.19,1,73.91,6,89.51,6,22.8,5,129.45,5,62.46,5
"41110","2016",경기도 수원시,523.41,5,0.19,7,1.06,7,,,3.68,2,14.83,3,,,58.84,1,0.79,7,104158,7,103992,7,12.03,3,11.39,3,,,925965,7,913312,7,328.28,5,6.28,6,9.89,4,25.98,7,60.94,7,1150.96,5,0.17,4,0.1,4,1290424408.24,7,46.43,5,2.52,6,1.89,5,0.15,4,-3,10,46011,7,63052,7,30.59,4,16.64,6,2.99,1,4.28,2,61.1,6,77.33,6,25.7,5,109.27,5,67.7,5
"41250","2016",경기도 동두천시,522.01,5,0.21,7,1.23,7,,,8.23,5,45.58,6,,,122.67,5,0.31,7,16177,4,16172,4,24.38,5,23.46,5,,,69193,3,68922,3,262.25,4,4.63,5,21.57,6,5.21,5,21.86,5,785.81,4,0.12,3,0.09,4,60178320.14,1,35.29,4,0,1,0.9,3,-3.62,10,1.08,7,5591,1,5601,2,35.42,5,6.26,4,8.39,5,2.91,1,60.09,6,84.24,6,26.7,5,137.22,6,62.49,5
"41270","2016",경기도 안산시,615.39,6,-1.61,10,-0.53,10,,,3.56,2,29.82,5,,,61.7,2,-1.15,10,59785,7,57150,6,10.71,2,10.58,2,,,587775,7,540088,7,433.16,6,6.49,6,41.5,7,7.36,6,48.07,6,1156.26,5,0.28,6,0.09,4,624605278.77,7,52.59,5,2.03,6,1.85,5,-0.13,1,2.58,7,127782,7,47458,7,36.97,5,16.13,6,6.49,4,16.32,6,38.83,4,82.13,6,24.7,5,108.3,5,77.62,5
"41650","2016",경기도 포천시,663.94,6,-0.23,10,-0.42,10,,,6.46,4,35.56,5,,,132.37,5,-0.28,10,23539,5,24292,5,20.25,5,21.67,5,,,120943,5,112119,5,541.36,6,5.32,6,47.59,7,2.41,3,29.77,6,1530.52,6,0.1,2,0.11,4,110318890.69,4,71.15,6,2.61,6,5.43,7,-1.14,10,4.07,7,42149,7,16635,6,39.77,5,7.6,5,6.31,4,4.56,3,36.83,4,73.08,5,28.9,5,129.26,5,93.07,6
"42110","2016",강원도 춘천시,555.65,5,0.81,7,0.51,7,,,6.88,5,41.59,6,,,111.22,4,0.97,7,41131,6,41699,6,21.09,5,20.69,5,,,205002,6,201514,6,365.35,5,5.11,5,6.55,2,6.53,6,27.65,6,1046.77,5,0.35,6,0.23,6,213024339.94,6,48.78,5,2.08,6,0.74,2,-0.83,10,4.23,7,11219,4,20028,6,43.61,5,10.03,5,6.59,4,9.75,5,48.89,5,71.3,5,30.8,6,124.42,5,90.96,6
"42820","2016",강원도 고성군,886.13,6,0.65,7,1.03,7,,,12.24,6,41.04,6,,,287.54,6,0.18,6,6727,1,7151,1,34.53,6,34.92,6,,,20000,1,20476,1,335.2,5,3.79,5,9.42,3,2.06,2,13.71,4,875.46,5,0.28,6,0.14,5,14945038.72,1,36.79,4,3.63,7,2.06,5,-2.03,10,14.42,7,2719,1,2710,1,60.03,6,4.47,3,7.85,5,5.93,4,58.33,5,67.19,5,34.2,6,160.99,6,88.86,6
"43730","2016",충청북도 옥천군,625.43,6,0.2,7,-1.07,10,,,13.66,6,33.29,5,,,250.66,6,-0.26,10,12908,3,13255,3,41.69,6,39.3,6,,,32116,1,33724,1,356.04,5,4.93,5,32.45,6,3.16,4,18.08,5,820.74,5,0.15,4,0,1,30337832.05,1,39.87,5,0.24,1,-0.66,1,0.12,3,-0.56,10,6015,1,3761,1,57.92,6,5.57,4,12.85,6,10.01,5,61.4,6,72.69,5,30.4,6,145.72,6,75.54,5
"44250","2016",충청남도 계룡시,373.06,4,1.52,7,3.4,7,,,4.25,3,12.45,2,,,49.21,1,2.17,7,3767,1,3847,1,14.03,3,12.42,3,,,29028,1,30970,1,203.64,4,4.48,5,10.05,4,6.08,6,24.81,5,729.42,4,0.28,6,1.74,7,24047412.5,1,30.61,4,2.72,6,7.41,7,0,1,0,1,917,1,2038,1,20.82,3,18.59,6,27.04,7,6.79,4,40.75,5,80.03,6,28.1,5,146.09,6,84.43,5
"44810","2016",충청남도 예산군,711.47,6,-2.09,10,-2.84,10,,,13.34,6,32.49,5,,,300.38,6,-2.57,10,21040,5,22006,5,42.31,6,42.31,6,,,51190,1,52007,1,339.71,5,4.59,5,30.29,6,4.3,5,15.26,4,1073.73,5,0.09,1,0.3,6,51215854.34,1,42.93,5,2.01,6,2.74,6,-1,10,9.9,7,3752,1,6351,3,57.79,6,4.97,3,14.19,6,9.97,5,58.24,5,62.07,5,34.2,6,151.35,6,97.58,6
"44825","2016",충청남도 태안군,633.89,6,0.97,7,1.54,7,,,12.1,6,30.47,5,,,271.45,6,0.66,7,15991,4,16868,4,43.23,6,41.32,6,,,38566,1,40818,1,316.96,5,3.59,5,3.84,1,3.59,5,19.74,5,1736.49,6,0.48,6,0.12,5,38849142.37,1,50.33,5,0.71,2,0.9,3,-3.48,10,20.35,7,8827,3,5650,2,49.58,5,12.7,6,15.4,6,5.45,3,40.35,5,61.4,5,35.8,6,151.85,6,97.69,6
"45130","2016",전라북도 군산시,502.32,5,-0.47,10,0.45,6,,,7.77,5,47.29,6,,,107.32,4,-0.3,10,41542,6,42810,6,22.07,5,21.97,5,,,195861,6,194851,6,376.2,5,4.98,5,26.17,6,5.13,5,26.62,5,1060.96,5,0.16,4,0.07,3,217484512.42,6,50.08,5,-0.39,1,-1.42,1,-1.97,10,-6.02,10,27018,6,20718,6,51.66,6,9.96,5,16.11,6,8.57,5,58.42,6,78.23,6,30.2,6,148.68,6,91.33,6
"45800","2016",전라북도 부안군,638.89,6,0.95,7,-0.45,10,,,18.54,6,55.07,6,,,312.62,6,0.28,6,15583,4,16469,4,50.16,6,46.7,6,,,31363,1,35268,1,317.53,5,3.97,5,14.62,5,5.56,6,16.25,4,724.92,4,0.28,6,0,1,27627524.15,1,51.94,5,1.55,5,1.12,4,-0.45,10,-0.87,10,2668,1,4593,1,61.9,6,6.27,4,15.05,6,14.45,6,63.31,6,72.51,5,31.6,6,161.82,6,98.38,6
